times,overlaps
0.0,0.12499999999999997
0.5,0.1579613367671122
1.0,0.24730647638865083
1.5,0.36740198892133624
2.0,0.4895796168272092
2.5,0.5893425670549497
3.0,0.6509187774286673
3.5,0.6683142534515523
4.0,0.6436238049358457
4.5,0.5842415381228853
5.0,0.5004700461962815
5.5,0.40415245536398015
6.0,0.30799271147823776
6.5,0.22476536247955453
7.0,0.16583741949501915
7.5,0.13908552349380787
8.0,0.1469182001588549
8.5,0.18531303824407735
9.0,0.24445437821627436
9.5,0.3109170492776246
10.0,0.370738171754077
10.5,0.41243511076875355
11.0,0.42914286774073734
11.5,0.41943733347414697
12.0,0.3868670031169683
12.5,0.338552974252644
13.0,0.2833581293243788
13.5,0.23009421008199807
14.0,0.18610118306859674
14.5,0.15636540727441017
15.0,0.1431868607540917
15.5,0.14628908140296842
16.0,0.16320937210945205
16.5,0.18982130933077607
17.0,0.22091210937644573
17.5,0.2508190867360826
18.0,0.2741645778564244
18.5,0.28668230309606707
19.0,0.28601777140491425
19.5,0.2722801889310823
20.0,0.24810646443593523
